gene	n_links_raw	n_links_pass_filter	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank	absolute_divergence_score	absolute_rank
SPIRE2	48	0	0.0	0.0013309539539608	0.349042192160087	raw links exist but all filtered out									False	0.8145272979243852			
SPN	31	0	0.0	0.0	1.0	raw links exist but all filtered out									False	0.8145272979243852			
SPNS1	24	0	0.0	0.0027168632667785	0.3655047646160609	raw links exist but all filtered out									False	0.8145272979243852			
SPNS2	48	0	0.0	0.0014297350541085	0.454251767257126	raw links exist but all filtered out									False	0.8145272979243852			
SPOCK2	56	0	1.3344605314731597	0.011766146681048	0.2996836362095039	raw links exist but all filtered out									False	0.8145272979243852			
SPOCK3	44	0	1.0851892232894895	0.005445910309408	0.4010643610949947	raw links exist but all filtered out									False	0.8145272979243852			
SPON2	41	0	0.6130705612897873	0.000393202101651	0.5318314404632316	raw links exist but all filtered out									False	0.8145272979243852			
SPOP	54	0	0.0	0.0026915165170066	0.3963991148834852	raw links exist but all filtered out									False	0.8145272979243852			
SPOUT1	31	0	0.0	0.0008400844581904	0.4049345699636772	raw links exist but all filtered out									False	0.8145272979243852			
SPPL2A	25	0	0.0	0.0014366804260069	0.4165887157977038	raw links exist but all filtered out									False	0.8145272979243852			
SPPL2B	45	0	0.0	0.0010993650531024	0.3463393265808693	raw links exist but all filtered out									False	0.8145272979243852			
SPPL3	48	0	0.6691913655400276	0.006842492407234	0.3994693440476051	raw links exist but all filtered out									False	0.8145272979243852			
SPRED1	36	0	0.0	0.0019962227250009	0.3792195369830908	raw links exist but all filtered out									False	0.8145272979243852			
SPRED3	41	0	0.0	0.0004103503594153	0.5371575783602974	raw links exist but all filtered out									False	0.8145272979243852			
SPRN	25	0	0.0	0.0014324278742586	0.4496968717570802	raw links exist but all filtered out									False	0.8145272979243852			
SPRR2E	17	0	0.0	0.0	0.752947125363202	raw links exist but all filtered out									False	0.8145272979243852			
SPRR2F	19	0	0.0	0.0008425704055895	0.500913458776109	raw links exist but all filtered out									False	0.8145272979243852			
SPRTN	26	0	0.0	0.0003007144407207	0.4360294480726054	raw links exist but all filtered out									False	0.8145272979243852			
SPRY1	33	0	0.0	0.0008711777428361	0.4144661144172066	raw links exist but all filtered out									False	0.8145272979243852			
SPRY2	21	0	0.6193699324131012	0.0016074385916615	0.4390540395208072	raw links exist but all filtered out									False	0.8145272979243852			
SPRY3	11	0	0.0	0.0003544867601134	0.5904799775593509	raw links exist but all filtered out									False	0.8145272979243852			
SPRY4	34	0	0.0	0.0005309776336134	0.3661436253047846	raw links exist but all filtered out									False	0.8145272979243852			
SPRYD3	35	0	0.0	0.0025810352653935	0.3543102583150757	raw links exist but all filtered out									False	0.8145272979243852			
SPRYD7	16	0	0.0	0.002168521269621	0.4495597694700607	raw links exist but all filtered out									False	0.8145272979243852			
SPSB1	48	0	0.0	0.000397847487378	0.4820838423794804	raw links exist but all filtered out									False	0.8145272979243852			
SPSB2	52	0	0.0	0.00071766427605	0.5110456407406404	raw links exist but all filtered out									False	0.8145272979243852			
SPSB3	26	0	0.0	0.0029874827987041	0.342673726132285	raw links exist but all filtered out									False	0.8145272979243852			
SPSB4	54	0	0.0	0.0009901435703249	0.5155978028215746	raw links exist but all filtered out									False	0.8145272979243852			
SPTA1	10	0	0.0	2.395972422248172e-05	0.7664896586834741	raw links exist but all filtered out									False	0.8145272979243852			
SPTAN1	40	0	1.174136656522751	0.0158331689394913	0.357604349103684	raw links exist but all filtered out									False	0.8145272979243852			
SPTB	72	0	0.5374431610107422	0.0025860711396728	0.3681343258632254	raw links exist but all filtered out									False	0.8145272979243852			
SPTBN4	55	0	0.0	0.001282374097373	0.3777963884531419	raw links exist but all filtered out									False	0.8145272979243852			
SPTBN5	25	0	0.0	4.853142853909664e-05	0.5955527486975348	raw links exist but all filtered out									False	0.8145272979243852			
SPTLC1	35	0	0.0	0.0018216603164738	0.4074397583709173	raw links exist but all filtered out									False	0.8145272979243852			
SPTLC2	36	0	0.0	0.0025606361164518	0.3899366898736005	raw links exist but all filtered out									False	0.8145272979243852			
SPTLC3	49	0	0.0	0.000108381890224	0.6481290593768537	raw links exist but all filtered out									False	0.8145272979243852			
SPTSSA	18	0	0.9758167266845704	0.0016718883574768	0.392619768596451	raw links exist but all filtered out									False	0.8145272979243852			
SPTSSB	26	0	0.0	0.0005491550653024	0.473772193287521	raw links exist but all filtered out									False	0.8145272979243852			
SPTY2D1	19	0	0.0	0.0011505509333935	0.4632436384550895	raw links exist but all filtered out									False	0.8145272979243852			
SPX	15	0	0.0	0.0002946404763304	0.5209857037083725	raw links exist but all filtered out									False	0.8145272979243852			
SQLE	34	0	0.5148853000998497	0.0033242722818335	0.3401791706567133	raw links exist but all filtered out									False	0.8145272979243852			
SQOR	32	0	0.0	6.552197191475487e-05	0.651138311261512	raw links exist but all filtered out									False	0.8145272979243852			
SRA1	17	0	0.0	0.0022555769370362	0.4257116417020343	raw links exist but all filtered out									False	0.8145272979243852			
SRARP	48	0	0.0	0.0003030675958453	0.4762843345776633	raw links exist but all filtered out									False	0.8145272979243852			
SRBD1	52	0	0.0	0.0007962162025832	0.4729563331489049	raw links exist but all filtered out									False	0.8145272979243852			
SRC	71	0	0.0	0.0020679579718899	0.4642114484272331	raw links exist but all filtered out									False	0.8145272979243852			
SRCAP	38	0	0.0	0.0008480489273141	0.3081088379562556	raw links exist but all filtered out									False	0.8145272979243852			
SRCIN1	66	0	1.3350011110305786	0.0024187391395639	0.330458088861183	raw links exist but all filtered out									False	0.8145272979243852			
SRD5A1	33	0	0.0	0.0038844277633481	0.4391027695607927	raw links exist but all filtered out									False	0.8145272979243852			
SRD5A3	25	0	0.0	0.0007763690115819	0.4666332517709728	raw links exist but all filtered out									False	0.8145272979243852			
SREBF2	42	0	0.0	0.0058168697076227	0.3925978417939702	raw links exist but all filtered out									False	0.8145272979243852			
SREK1	23	0	0.0	0.0018953394167166	0.3220195363287999	raw links exist but all filtered out									False	0.8145272979243852			
SREK1IP1	24	0	0.0	0.0026283282700096	0.3287099956301754	raw links exist but all filtered out									False	0.8145272979243852			
SRF	33	0	0.624363186955452	0.0011705420886418	0.4382246989404968	raw links exist but all filtered out									False	0.8145272979243852			
SRFBP1	41	0	0.0	0.000746562433745	0.3050421406478785	raw links exist but all filtered out									False	0.8145272979243852			
SRGAP1	54	0	0.0	0.0024376153310448	0.3954999922488958	raw links exist but all filtered out									False	0.8145272979243852			
SRGAP2	50	0	0.0	0.0038003970468366	0.3116036355878054	raw links exist but all filtered out									False	0.8145272979243852			
SRGAP2C	17	0	0.0	0.0009884492467066	0.3548987845249028	raw links exist but all filtered out									False	0.8145272979243852			
SRGAP3	84	0	0.5970033407211304	0.0042808154236068	0.3003185520867473	raw links exist but all filtered out									False	0.8145272979243852			
SRGN	21	0	0.0	0.0005182891026033	0.4563199523759912	raw links exist but all filtered out									False	0.8145272979243852			
SRI	27	0	1.322486635446548	0.0170656831159586	0.3742151926100497	raw links exist but all filtered out									False	0.8145272979243852			
SRL	57	0	0.0	0.0002128552216271	0.4362248065137143	raw links exist but all filtered out									False	0.8145272979243852			
SRM	48	0	0.0	0.0030601903562012	0.3037045682142978	raw links exist but all filtered out									False	0.8145272979243852			
SRP14	46	0	1.6094379425048828	0.0692080067582704	0.4142654552465669	raw links exist but all filtered out									False	0.8145272979243852			
SRP19	38	0	1.0343700647354126	0.0058422710736704	0.3373505513698741	raw links exist but all filtered out									False	0.8145272979243852			
SRP54	21	0	0.0	0.0015070321831306	0.2809531923577102	raw links exist but all filtered out									False	0.8145272979243852			
SRP68	41	0	0.0	0.0012066863539238	0.3231122875743004	raw links exist but all filtered out									False	0.8145272979243852			
SRP72	28	0	0.0	0.0035137475683451	0.3720278910698167	raw links exist but all filtered out									False	0.8145272979243852			
SRP9	49	0	1.3068352961540222	0.0156050649140182	0.3683704339671831	raw links exist but all filtered out									False	0.8145272979243852			
SRPK1	36	0	0.0	0.0021344869475163	0.3712482092306527	raw links exist but all filtered out									False	0.8145272979243852			
SRPK2	58	0	0.0	0.0064129933277967	0.388529389495129	raw links exist but all filtered out									False	0.8145272979243852			
SRPK3	45	0	0.0	0.0004762934168615	0.5454606287535944	raw links exist but all filtered out									False	0.8145272979243852			
SRPRA	45	0	0.0	0.0008078426571673	0.3491430143992588	raw links exist but all filtered out									False	0.8145272979243852			
SRPRB	33	0	0.0	0.00239548897825	0.4438317724787111	raw links exist but all filtered out									False	0.8145272979243852			
SRPX	11	0	0.0	0.0004272043751975	0.6371259754876903	raw links exist but all filtered out									False	0.8145272979243852			
SRPX2	14	0	0.0	8.159604981697382e-05	0.3381569333853524	raw links exist but all filtered out									False	0.8145272979243852			
SRR	48	0	0.0	0.0013569956645626	0.4274996185353264	raw links exist but all filtered out									False	0.8145272979243852			
SRRD	35	0	0.0	0.0015696517861104	0.3751263900049846	raw links exist but all filtered out									False	0.8145272979243852			
SRRM2	33	0	0.3258546590805053	0.005550974253818	0.3396720560046227	raw links exist but all filtered out									False	0.8145272979243852			
SRRM3	51	0	0.0	0.0012337298399135	0.4469815470062018	raw links exist but all filtered out									False	0.8145272979243852			
SRRM4	80	0	0.0	0.0025003236972172	0.4735186085188537	raw links exist but all filtered out									False	0.8145272979243852			
SRRM5	43	0	0.0	0.0001622493622332	0.5899575287882395	raw links exist but all filtered out									False	0.8145272979243852			
SRRT	20	0	0.0	0.0021838394116591	0.3069835890121133	raw links exist but all filtered out									False	0.8145272979243852			
SRSF1	57	0	0.0	0.0027411119781468	0.3653756163647268	raw links exist but all filtered out									False	0.8145272979243852			
SRSF10	32	0	0.0	0.0051880348742369	0.3833501403236994	raw links exist but all filtered out									False	0.8145272979243852			
SRSF2	51	0	0.9089729636907578	0.0060188804549148	0.3868149848643774	raw links exist but all filtered out									False	0.8145272979243852			
SRSF4	42	0	0.0	0.003550863682448	0.3872083460111047	raw links exist but all filtered out									False	0.8145272979243852			
SRSF5	44	0	0.6691913655400276	0.0043577335720189	0.3665270565934676	raw links exist but all filtered out									False	0.8145272979243852			
SRSF6	33	0	0.0	0.0020047936167821	0.4545207841655254	raw links exist but all filtered out									False	0.8145272979243852			
SRSF7	25	0	1.0466406297683717	0.0058039004973198	0.3328277891710056	raw links exist but all filtered out									False	0.8145272979243852			
SRSF8	31	0	0.0	0.0050538361313181	0.3901674506319392	raw links exist but all filtered out									False	0.8145272979243852			
SRSF9	47	0	1.1994036388397211	0.0085044046137248	0.3743468368440689	raw links exist but all filtered out									False	0.8145272979243852			
SRXN1	38	0	0.6931471824645996	0.000492981355165	0.4515906408338213	raw links exist but all filtered out									False	0.8145272979243852			
SRY	5	0	0.0	6.0318627870133104e-05	0.7255669996552271	raw links exist but all filtered out									False	0.8145272979243852			
SS18	26	0	0.0	0.0018766082954177	0.4188471088979403	raw links exist but all filtered out									False	0.8145272979243852			
SS18L1	39	0	0.0	0.0025838323374329	0.3571400327797044	raw links exist but all filtered out									False	0.8145272979243852			
SS18L2	34	0	0.0	0.0024934571459633	0.3763692846383503	raw links exist but all filtered out									False	0.8145272979243852			
SSB	27	0	0.686426305770874	0.0066354018694112	0.3792241132039889	raw links exist but all filtered out									False	0.8145272979243852			
SSBP1	25	0	0.7805963134765626	0.0070505749508491	0.2833358739416359	raw links exist but all filtered out									False	0.8145272979243852			
SSBP2	45	0	1.2783034825325013	0.0040448397785398	0.3466207616713307	raw links exist but all filtered out									False	0.8145272979243852			
SSBP4	47	0	1.2413715064525606	0.0088637274949411	0.3557768878429231	raw links exist but all filtered out									False	0.8145272979243852			
SSC4D	38	0	0.0	0.0002910148443238	0.5835277767540914	raw links exist but all filtered out									False	0.8145272979243852			
SSC5D	59	0	0.0	0.0001552685487313	0.3473701517966788	raw links exist but all filtered out									False	0.8145272979243852			
SSH3	35	0	0.0	0.0002354168867013	0.5631483591036103	raw links exist but all filtered out									False	0.8145272979243852			
SSMEM1	40	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
SSNA1	54	0	0.9233306467533112	0.0055493693868882	0.3540514356748012	raw links exist but all filtered out									False	0.8145272979243852			
SSR1	30	0	0.6187853741645812	0.003105674510747	0.3745295618063125	raw links exist but all filtered out									False	0.8145272979243852			
